Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature,Feature Secondary Name
ENSG00000102024,PLS3,Gene Expression,0.34950461802628235,0.0,0.0,6684,1.4261492249121728,2687,
ENSG00000163131,CTSS,Gene Expression,0.34945538166020296,0.0,0.0,45379,9.29205561207892,4827,
ENSG00000135916,ITM2C,Gene Expression,0.3494387116296758,0.0,0.0,39419,8.211016309852784,4730,
ENSG00000114784,EIF1B,Gene Expression,0.3493586020803728,0.0,0.0,29953,6.1014323018382,4738,
ENSG00000182326,C1S,Gene Expression,0.34927335591277836,0.0,0.0,32270,6.636083145272168,4655,
ENSG00000214711,CAPN14,Gene Expression,0.34912423945463433,0.0,0.0,2208,0.4834144242354558,985,
ENSG00000144028,SNRNP200,Gene Expression,0.3491178559310276,0.0,0.0,32993,6.715569750637564,4767,
ENSG00000163412,EIF4E3,Gene Expression,0.3489133356933879,0.0,0.0,29532,5.91893145566895,4739,
ENSG00000100503,NIN,Gene Expression,0.3488101529648969,0.0,0.0,26046,5.244264937617223,4673,
ENSG00000140379,BCL2A1,Gene Expression,0.3487176444306238,0.0,0.0,15268,2.996744311481691,4074,
ENSG00000153113,CAST,Gene Expression,0.34869379312336074,0.0,0.0,45266,9.437857548729287,4874,
ENSG00000071073,MGAT4A,Gene Expression,0.34859505939133667,0.0,0.0,27425,5.4944718000441615,4689,
ENSG00000198692,EIF1AY,Gene Expression,0.3482718646203739,0.0,0.0,29331,5.998609053863966,4734,
ENSG00000089006,SNX5,Gene Expression,0.34826975705429186,0.0,0.0,23799,4.833919031946839,4623,
ENSG00000079385,CEACAM1,Gene Expression,0.3480830173804977,0.0,0.0,1993,0.43107607058386144,961,
ENSG00000197324,LRP10,Gene Expression,0.34807317254204423,0.0,0.0,24439,5.074420010403865,4689,
ENSG00000149781,FERMT3,Gene Expression,0.34804712339631966,0.0,0.0,17603,3.525884093993746,4397,
ENSG00000000971,CFH,Gene Expression,0.34787978886107257,0.0,0.0,7878,1.6253706387043705,3071,
ENSG00000170776,AKAP13,Gene Expression,0.34787072154764376,0.0,0.0,31824,6.465551637499843,4790,
ENSG00000163629,PTPN13,Gene Expression,0.3478601001694785,0.0,0.0,11305,2.393210854941891,3564,
ENSG00000159128,IFNGR2,Gene Expression,0.34784100141779967,0.0,0.0,32707,6.7440512190647555,4811,
ENSG00000173193,PARP14,Gene Expression,0.3478101538031017,0.0,0.0,35465,7.276444429457615,4791,
ENSG00000139722,VPS37B,Gene Expression,0.3477501964554318,0.0,0.0,17754,3.710095142182188,4425,
ENSG00000118922,KLF12,Gene Expression,0.3476787890715684,0.0,0.0,15002,2.9928605187210855,4233,
ENSG00000142623,PADI1,Gene Expression,0.3475932808901681,0.0,0.0,1768,0.4177641645519614,617,
ENSG00000104419,NDRG1,Gene Expression,0.34757341359526966,0.0,0.0,10769,2.2666582597010065,3512,
ENSG00000116133,DHCR24,Gene Expression,0.34755908734787055,0.0,0.0,6612,1.400944695754897,2664,
ENSG00000154814,OXNAD1,Gene Expression,0.3473472363763905,0.0,0.0,15311,3.0231815279541974,4103,
ENSG00000100453,GZMB,Gene Expression,0.34724601591634563,0.0,0.0,5783,1.1406247331249728,2390,
ENSG00000055609,KMT2C,Gene Expression,0.3472385821037945,0.0,0.0,49887,10.207855011942897,4855,
ENSG00000143772,ITPKB,Gene Expression,0.3472304711596849,0.0,0.0,14623,2.905847218840043,4159,
ENSG00000111530,CAND1,Gene Expression,0.3470680984735663,0.0,0.0,36776,7.489304425547955,4811,
ENSG00000092199,HNRNPC,Gene Expression,0.3469314026107451,0.0,0.0,32960,6.669346985825571,4773,
ENSG00000067167,TRAM1,Gene Expression,0.3468643762168929,0.0,0.0,69637,14.383203494130761,4863,
ENSG00000095015,MAP3K1,Gene Expression,0.34684756190638216,0.0,0.0,32281,6.674674337277638,4751,
ENSG00000152661,GJA1,Gene Expression,0.34671153687837347,0.0,0.0,17314,3.5627982879556876,4070,
ENSG00000159256,MORC3,Gene Expression,0.346521374946637,0.0,0.0,49001,10.049099944175037,4849,
ENSG00000162402,USP24,Gene Expression,0.3464731342391298,0.0,0.0,24442,4.960854035180411,4658,
ENSG00000106624,AEBP1,Gene Expression,0.3460424179363351,0.0,0.0,11735,2.4539266940373743,3604,
ENSG00000129351,ILF3,Gene Expression,0.3458923627589507,0.0,0.0,31068,6.29308829018225,4734,
ENSG00000123144,TRIR,Gene Expression,0.34581259891983324,0.0,0.0,40915,8.305630627886654,4824,
ENSG00000157227,MMP14,Gene Expression,0.3457943833125968,0.0,0.0,8354,1.7519471487528067,3157,
ENSG00000172380,GNG12,Gene Expression,0.34566899332503703,0.0,0.0,13381,2.845498904180618,3809,
ENSG00000114446,IFT57,Gene Expression,0.3455221174347041,0.0,0.0,29597,6.069465586497532,4730,
ENSG00000163320,CGGBP1,Gene Expression,0.3454712281163239,0.0,0.0,36867,7.491321842718194,4785,
ENSG00000008952,SEC62,Gene Expression,0.34523491810565415,0.0,0.0,31739,6.547939490122554,4749,
ENSG00000152484,USP12,Gene Expression,0.3451118926223756,0.0,0.0,22334,4.508285957091762,4590,
ENSG00000116044,NFE2L2,Gene Expression,0.3448035077896241,0.0,0.0,29491,6.196898223508262,4760,
ENSG00000261371,PECAM1,Gene Expression,0.3447617830775346,0.0,0.0,40631,8.330182625719079,4719,
ENSG00000161547,SRSF2,Gene Expression,0.34445859259327966,0.0,0.0,40653,8.267884555701869,4801,
ENSG00000013810,TACC3,Gene Expression,0.3443278257511621,0.0,0.0,17150,3.405466443883074,4180,
ENSG00000147689,FAM83A,Gene Expression,0.34429392714625867,0.0,0.0,1583,0.3357105623625031,817,
ENSG00000069275,NUCKS1,Gene Expression,0.3442627612545004,0.0,0.0,29423,5.945116387459495,4722,
ENSG00000031003,FAM13B,Gene Expression,0.3440645085640663,0.0,0.0,22986,4.677935313642989,4629,
ENSG00000143851,PTPN7,Gene Expression,0.3434764628593721,0.0,0.0,16505,3.3238524201950894,4293,
ENSG00000119969,HELLS,Gene Expression,0.3434381844079593,0.0,0.0,23918,4.791497218157952,4513,
ENSG00000132819,RBM38,Gene Expression,0.3433984856411451,0.0,0.0,14967,3.023731014412269,4171,
ENSG00000159263,SIM2,Gene Expression,0.34327720237812603,0.0,0.0,3323,0.7235502907421748,1531,
ENSG00000155966,AFF2,Gene Expression,0.3427597731752232,0.0,0.0,6671,1.3034697952342984,2283,
ENSG00000119125,GDA,Gene Expression,0.3426449594040172,0.0,0.0,2716,0.5718492478944383,1231,
ENSG00000100055,CYTH4,Gene Expression,0.342522186638372,0.0,0.0,26322,5.362005415485891,4674,
ENSG00000163041,H3F3A,Gene Expression,0.34230608403765705,0.0,0.0,40331,8.194459226224405,4826,
ENSG00000243678,NME2,Gene Expression,0.34200849187183013,0.0,0.0,57885,11.91566834693517,4864,
ENSG00000013588,GPRC5A,Gene Expression,0.341988869846974,0.0,0.0,1469,0.31577810800834094,691,
ENSG00000205581,HMGN1,Gene Expression,0.3418892441787662,0.0,0.0,27594,5.537533131434118,4670,
ENSG00000130816,DNMT1,Gene Expression,0.3417505339998057,0.0,0.0,16084,3.209617244346056,4260,
ENSG00000204264,PSMB8,Gene Expression,0.34126262676663127,0.0,0.0,34167,6.929595862625566,4788,
ENSG00000198286,CARD11,Gene Expression,0.34122540607834556,0.0,0.0,14499,2.9231935153200985,4149,
ENSG00000166012,TAF1D,Gene Expression,0.3411592497732236,0.0,0.0,34888,7.098864760451255,4785,
ENSG00000172081,MOB3A,Gene Expression,0.34082370373506,0.0,0.0,22061,4.452105604931392,4593,
ENSG00000162298,SYVN1,Gene Expression,0.3407547470709488,0.0,0.0,20143,4.114572997583775,4469,
ENSG00000152804,HHEX,Gene Expression,0.3405630113940903,0.0,0.0,16502,3.397211965630838,4297,
ENSG00000138623,SEMA7A,Gene Expression,0.3405610476892472,0.0,0.0,9445,1.9210002950204064,3541,
ENSG00000271447,MMP28,Gene Expression,0.3404883699893951,0.0,0.0,3695,0.7787837557195005,1594,
ENSG00000128815,WDFY4,Gene Expression,0.3403281632170877,0.0,0.0,18575,3.7963557468386746,4401,
ENSG00000172845,SP3,Gene Expression,0.3402858398242855,0.0,0.0,34954,7.142430165053791,4780,
ENSG00000183624,HMCES,Gene Expression,0.3400059201026265,0.0,0.0,15497,3.0596642167942445,3888,
ENSG00000181090,EHMT1,Gene Expression,0.33991247824556203,0.0,0.0,28782,5.864569236604165,4695,
ENSG00000167468,GPX4,Gene Expression,0.3399089248905764,0.0,0.0,52904,10.794529291510695,4861,
ENSG00000178078,STAP2,Gene Expression,0.33964408991486894,0.0,0.0,4379,0.9413735142720285,2031,
ENSG00000134283,PPHLN1,Gene Expression,0.3396410206307137,0.0,0.0,30854,6.2642294483164935,4737,
ENSG00000067225,PKM,Gene Expression,0.3394278601114119,0.0,0.0,27254,5.538054406530672,4692,
ENSG00000103275,UBE2I,Gene Expression,0.33931445429132157,0.0,0.0,39289,7.99055233869585,4814,
ENSG00000111732,AICDA,Gene Expression,0.33927902366624574,0.0,0.0,4591,0.9039166824625036,1719,
ENSG00000231925,TAPBP,Gene Expression,0.3392591691924109,0.0,0.0,49464,10.126467553267421,4853,
ENSG00000147526,TACC1,Gene Expression,0.3392231602513033,0.0,0.0,32120,6.491686175556722,4741,
ENSG00000119396,RAB14,Gene Expression,0.3392115542904664,0.0,0.0,46969,9.659575904249358,4839,
ENSG00000110315,RNF141,Gene Expression,0.3391553633770628,0.0,0.0,27750,5.819742631705496,4750,
ENSG00000142173,COL6A2,Gene Expression,0.33913990554590906,0.0,0.0,33652,6.963545691794906,4732,
ENSG00000051108,HERPUD1,Gene Expression,0.3391032690049576,0.0,0.0,50585,10.61419029993928,4827,
ENSG00000136156,ITM2B,Gene Expression,0.33903491280460385,0.0,0.0,41698,8.648582694752973,4843,
ENSG00000068697,LAPTM4A,Gene Expression,0.3389639708683931,0.0,0.0,22453,4.6756373948746095,4627,
ENSG00000107758,PPP3CB,Gene Expression,0.33857426994624706,0.0,0.0,29281,5.929792078389033,4734,
ENSG00000197747,S100A10,Gene Expression,0.33854403657997384,0.0,0.0,42314,8.885871102724662,4842,
ENSG00000120616,EPC1,Gene Expression,0.338387145070175,0.0,0.0,25212,5.105998677590462,4680,
ENSG00000104365,IKBKB,Gene Expression,0.33836557115514804,0.0,0.0,36399,7.414363806178451,4794,
ENSG00000178913,TAF7,Gene Expression,0.338201916496802,0.0,0.0,34438,7.022493276907354,4790,
ENSG00000147883,CDKN2B,Gene Expression,0.33783544179906105,0.0,0.0,2684,0.5567222635998368,1290,
ENSG00000106546,AHR,Gene Expression,0.3375624052315004,0.0,0.0,45331,9.163493651188992,4830,
ENSG00000069424,KCNAB2,Gene Expression,0.3375010491582826,0.0,0.0,18746,3.7630069253750245,4464,
ENSG00000216490,IFI30,Gene Expression,0.3373636535817099,0.0,0.0,35909,7.290848828121321,4786,
ENSG00000171310,CHST11,Gene Expression,0.33735653874110444,0.0,0.0,25311,5.173249106146732,4625,
ENSG00000204256,BRD2,Gene Expression,0.3372842544093693,0.0,0.0,38766,7.906536616860505,4815,
ENSG00000100580,TMED8,Gene Expression,0.3372333142477246,0.0,0.0,15348,3.075708785644046,4110,
ENSG00000253729,PRKDC,Gene Expression,0.336952466519737,0.0,0.0,30179,6.118294932689689,4724,
ENSG00000148180,GSN,Gene Expression,0.33687172386546327,0.0,0.0,31426,6.461985325093453,4760,
ENSG00000153827,TRIP12,Gene Expression,0.33671184536725324,0.0,0.0,45314,9.19747315620848,4849,
ENSG00000102245,CD40LG,Gene Expression,0.3365664278340981,0.0,0.0,7689,1.4985066900116844,3147,
ENSG00000108839,ALOX12,Gene Expression,0.33651264460699454,0.0,0.0,1813,0.3921796296819721,739,
ENSG00000070159,PTPN3,Gene Expression,0.33647579126588034,0.0,0.0,5940,1.2490676212148644,2476,
ENSG00000168298,HIST1H1E,Gene Expression,0.3364448610220677,0.0,0.0,21616,4.355980411092905,4507,
ENSG00000055044,NOP58,Gene Expression,0.33636590733842836,0.0,0.0,27464,5.584143997420651,4702,
ENSG00000151914,DST,Gene Expression,0.33622344245781355,0.0,0.0,30295,6.523528203319657,4529,
ENSG00000155313,USP25,Gene Expression,0.3361812190655523,0.0,0.0,37293,7.5673807089488285,4818,
ENSG00000163946,TASOR,Gene Expression,0.3361731637266383,0.0,0.0,28168,5.730456493908075,4732,
ENSG00000115966,ATF2,Gene Expression,0.3360621850848265,0.0,0.0,32873,6.699175771587824,4777,
ENSG00000243156,MICAL3,Gene Expression,0.33574995215788594,0.0,0.0,16119,3.3065391334864684,4259,
ENSG00000128534,LSM8,Gene Expression,0.3355887082239321,0.0,0.0,33304,6.749449674409884,4771,
ENSG00000118007,STAG1,Gene Expression,0.3355574365097067,0.0,0.0,33558,6.8502931806685154,4771,
ENSG00000112701,SENP6,Gene Expression,0.33548213626711787,0.0,0.0,37795,7.762931745797045,4811,
ENSG00000158769,F11R,Gene Expression,0.3354208630366867,0.0,0.0,10833,2.2550654804559827,3693,
ENSG00000060237,WNK1,Gene Expression,0.33535096041326595,0.0,0.0,32038,6.468278979951431,4781,
ENSG00000112576,CCND3,Gene Expression,0.3351996413104911,0.0,0.0,18554,3.703744723621393,4451,
ENSG00000119655,NPC2,Gene Expression,0.33511332942455807,0.0,0.0,53889,11.117207496691153,4876,
ENSG00000152795,HNRNPDL,Gene Expression,0.33505428733405873,0.0,0.0,29225,5.9412928159684215,4743,
ENSG00000157613,CREB3L1,Gene Expression,0.3349718279012086,0.0,0.0,2125,0.4383802442445867,1102,
ENSG00000164692,COL1A2,Gene Expression,0.3348873013169423,0.0,0.0,21279,4.401820226500186,4330,
ENSG00000076513,ANKRD13A,Gene Expression,0.33474351655203066,0.0,0.0,29781,6.041913817430819,4757,
ENSG00000063046,EIF4B,Gene Expression,0.3345345912916441,0.0,0.0,32431,6.606157201031541,4772,
ENSG00000186469,GNG2,Gene Expression,0.33444405779099096,0.0,0.0,15975,3.2000937934039086,4271,
ENSG00000077458,FAM76B,Gene Expression,0.3343448838996252,0.0,0.0,18031,3.6172930915011876,4379,
ENSG00000134107,BHLHE40,Gene Expression,0.3342719756836991,0.0,0.0,19838,4.175094052478669,4516,
ENSG00000162144,CYB561A3,Gene Expression,0.3342492889739417,0.0,0.0,17563,3.5813307321022454,4410,
ENSG00000131503,ANKHD1,Gene Expression,0.3340617141599109,0.0,0.0,44009,9.009620772388656,4832,
ENSG00000083799,CYLD,Gene Expression,0.33404167517017713,0.0,0.0,36112,7.283870767565557,4813,
ENSG00000143384,MCL1,Gene Expression,0.3340401921444517,0.0,0.0,86142,17.561202280669875,4893,
ENSG00000164116,GUCY1A1,Gene Expression,0.33395282195245435,0.0,0.0,6082,1.232533130162619,2770,
ENSG00000180921,FAM83H,Gene Expression,0.3339354693471602,0.0,0.0,3146,0.6754531822180991,1571,
ENSG00000065613,SLK,Gene Expression,0.33385400428195855,0.0,0.0,29957,6.2473470537113895,4810,
ENSG00000103064,SLC7A6,Gene Expression,0.3338209430747766,0.0,0.0,18581,3.735790691324177,4443,
ENSG00000166888,STAT6,Gene Expression,0.3337618664106722,0.0,0.0,29213,5.983341424557983,4745,
ENSG00000117450,PRDX1,Gene Expression,0.3336630478713847,0.0,0.0,23020,4.766297198826309,4586,
ENSG00000134294,SLC38A2,Gene Expression,0.33357747233691465,0.0,0.0,53892,11.275686851144718,4846,
ENSG00000136868,SLC31A1,Gene Expression,0.3334958940055018,0.0,0.0,8653,1.7885165199136903,3238,
ENSG00000177575,CD163,Gene Expression,0.33343090210794457,0.0,0.0,3163,0.6456351361019335,1773,
ENSG00000168522,FNTA,Gene Expression,0.33323791169380285,0.0,0.0,41504,8.477085295980915,4832,
ENSG00000147138,GPR174,Gene Expression,0.3329183554574502,0.0,0.0,13625,2.7289735170729856,4029,
ENSG00000137462,TLR2,Gene Expression,0.33291826724624896,0.0,0.0,7957,1.6497373681415168,3033,
ENSG00000072778,ACADVL,Gene Expression,0.3328664442780268,0.0,0.0,21029,4.364306290703532,4591,
ENSG00000131747,TOP2A,Gene Expression,0.3325914737942776,0.0,0.0,20473,4.092620073605743,4012,
ENSG00000170275,CRTAP,Gene Expression,0.3325380737017561,0.0,0.0,36508,7.510075416950529,4775,
ENSG00000226777,FAM30A,Gene Expression,0.3325249996128846,0.0,0.0,19641,4.0952018606613745,4428,
ENSG00000148154,UGCG,Gene Expression,0.33213244465633346,0.0,0.0,48835,9.97798791001355,4873,
ENSG00000104824,HNRNPL,Gene Expression,0.33199102304540745,0.0,0.0,36542,7.425674375605325,4804,
ENSG00000163032,VSNL1,Gene Expression,0.3319483623611229,0.0,0.0,2283,0.5060191444873834,1160,
ENSG00000197629,MPEG1,Gene Expression,0.33194533778821816,0.0,0.0,26447,5.417235287534183,4646,
ENSG00000244509,APOBEC3C,Gene Expression,0.3318669636731678,0.0,0.0,31668,6.520943670999273,4797,
ENSG00000196396,PTPN1,Gene Expression,0.33159883179588723,0.0,0.0,32202,6.567044884989291,4769,
ENSG00000139370,SLC15A4,Gene Expression,0.33149432827958647,0.0,0.0,21722,4.423974195226471,4588,
ENSG00000275023,MLLT6,Gene Expression,0.33137327780718645,0.0,0.0,27025,5.4772198464986595,4695,
ENSG00000078114,NEBL,Gene Expression,0.3313618717601046,0.0,0.0,3005,0.6385456628913253,1492,
ENSG00000142156,COL6A1,Gene Expression,0.33119711456752726,0.0,0.0,28757,5.991695871677859,4642,
ENSG00000162607,USP1,Gene Expression,0.3310878951860704,0.0,0.0,28649,5.799409073893995,4710,
ENSG00000036257,CUL3,Gene Expression,0.33099697558893815,0.0,0.0,41210,8.379779301961241,4829,
ENSG00000066294,CD84,Gene Expression,0.33078804163512726,0.0,0.0,12733,2.5258313594540813,4000,
ENSG00000205336,ADGRG1,Gene Expression,0.33070346758415325,0.0,0.0,4706,0.9922888101502872,2107,
ENSG00000136732,GYPC,Gene Expression,0.3306920924300846,0.0,0.0,22898,4.647025144848825,4607,
ENSG00000109606,DHX15,Gene Expression,0.3306641623202692,0.0,0.0,34402,6.994048463085421,4789,
ENSG00000189266,PNRC2,Gene Expression,0.3305859439017607,0.0,0.0,28064,5.668936413008248,4737,
ENSG00000115758,ODC1,Gene Expression,0.33044048097296597,0.0,0.0,15256,3.044536444332087,4122,
ENSG00000161960,EIF4A1,Gene Expression,0.3304103828642904,0.0,0.0,46872,9.553224193343889,4853,
ENSG00000224877,NDUFAF8,Gene Expression,0.3303612680941564,0.0,0.0,33303,6.760296994270274,4767,
ENSG00000013725,CD6,Gene Expression,0.33030920312046,0.0,0.0,9939,1.9519296003491389,3590,
ENSG00000101384,JAG1,Gene Expression,0.3302367625707763,0.0,0.0,9463,2.027269280315577,2957,
ENSG00000101096,NFATC2,Gene Expression,0.33021776589209223,0.0,0.0,17179,3.4459761060099434,4384,
ENSG00000135164,DMTF1,Gene Expression,0.33015795705089457,0.0,0.0,25291,5.13532838703335,4673,
ENSG00000137955,RABGGTB,Gene Expression,0.33007531971768306,0.0,0.0,36965,7.562571851766028,4802,
ENSG00000113140,SPARC,Gene Expression,0.3300447962239827,0.0,0.0,22392,4.513694184386949,4429,
ENSG00000089775,ZBTB25,Gene Expression,0.32995478898656705,0.0,0.0,21330,4.293711543327164,4569,
ENSG00000100300,TSPO,Gene Expression,0.3298779311953499,0.0,0.0,15019,3.1609898472658426,4133,
ENSG00000161010,MRNIP,Gene Expression,0.3298067857597884,0.0,0.0,21696,4.453265273680929,4556,
ENSG00000170315,UBB,Gene Expression,0.3296821031956409,0.0,0.0,42387,8.650407383172857,4830,
ENSG00000166165,CKB,Gene Expression,0.32964528129682286,0.0,0.0,3547,0.7148416156691811,1579,
ENSG00000139926,FRMD6,Gene Expression,0.3296206042082423,0.0,0.0,6274,1.3385283983292537,2815,
ENSG00000169813,HNRNPF,Gene Expression,0.3293899671113255,0.0,0.0,33704,6.819746074429009,4799,
ENSG00000168528,SERINC2,Gene Expression,0.32912290410616973,0.0,0.0,3133,0.6669425822731564,1622,
ENSG00000135655,USP15,Gene Expression,0.329053176112863,0.0,0.0,34319,6.995940219781663,4793,
ENSG00000164733,CTSB,Gene Expression,0.32901141445217796,0.0,0.0,60835,12.475377809806956,4883,
ENSG00000106688,SLC1A1,Gene Expression,0.32888480012018034,0.0,0.0,3660,0.7497678069714897,1760,
ENSG00000122224,LY9,Gene Expression,0.32887225763135813,0.0,0.0,19044,3.860668285721767,4431,
ENSG00000145287,PLAC8,Gene Expression,0.3288253683047741,0.0,0.0,41898,8.64985789944142,4774,
ENSG00000166562,SEC11C,Gene Expression,0.32871469106636203,0.0,0.0,51890,10.856581043083013,4843,
ENSG00000164924,YWHAZ,Gene Expression,0.32871007153545134,0.0,0.0,45547,9.343433613013637,4854,
ENSG00000275052,PPP4R3B,Gene Expression,0.32870338165944174,0.0,0.0,39767,8.09277301996153,4828,
ENSG00000153187,HNRNPU,Gene Expression,0.32861796312287256,0.0,0.0,27220,5.535242467439388,4723,
ENSG00000110321,EIF4G2,Gene Expression,0.3286178500872652,0.0,0.0,46196,9.466475883713487,4864,
ENSG00000101311,FERMT1,Gene Expression,0.32856263996817425,0.0,0.0,2627,0.5648043373431146,1383,
ENSG00000143882,ATP6V1C2,Gene Expression,0.3284461978637208,0.0,0.0,1485,0.3092415494108602,707,
ENSG00000079931,MOXD1,Gene Expression,0.32828733065036797,0.0,0.0,7027,1.4911932007296136,2597,
ENSG00000141524,TMC6,Gene Expression,0.328242564021997,0.0,0.0,26992,5.458150328428356,4703,
ENSG00000100796,PPP4R3A,Gene Expression,0.32814194412470893,0.0,0.0,36207,7.419180440269043,4812,
ENSG00000102096,PIM2,Gene Expression,0.32807538746005827,0.0,0.0,37074,7.62542512109131,4736,
ENSG00000114315,HES1,Gene Expression,0.32799960100629144,0.0,0.0,4230,0.910993667513665,1945,
ENSG00000221926,TRIM16,Gene Expression,0.3279923052350782,0.0,0.0,5448,1.1380547664472245,2446,
ENSG00000116478,HDAC1,Gene Expression,0.32792953233989053,0.0,0.0,25962,5.262409388099605,4705,
ENSG00000104881,PPP1R13L,Gene Expression,0.32774457630026965,0.0,0.0,3921,0.8412963790990904,1964,
ENSG00000138448,ITGAV,Gene Expression,0.3276676728267374,0.0,0.0,21533,4.509550724043743,4583,
ENSG00000143033,MTF2,Gene Expression,0.32765666299689283,0.0,0.0,21752,4.362816040507111,4567,
ENSG00000152270,PDE3B,Gene Expression,0.3276172783677091,0.0,0.0,5736,1.1110292963065018,2676,
ENSG00000040341,STAU2,Gene Expression,0.3275134073616224,0.0,0.0,52028,10.651945199959709,4874,
ENSG00000074966,TXK,Gene Expression,0.3274422180406649,0.0,0.0,8508,1.6546686861498845,3301,
ENSG00000151923,TIAL1,Gene Expression,0.32743676836051755,0.0,0.0,42384,8.646672665220207,4823,
ENSG00000077232,DNAJC10,Gene Expression,0.3272758438217066,0.0,0.0,23751,4.823710882077267,4643,
ENSG00000113593,PPWD1,Gene Expression,0.32712320259671335,0.0,0.0,26778,5.438142482683678,4722,
ENSG00000163694,RBM47,Gene Expression,0.32710270973377736,0.0,0.0,7203,1.5087540633741847,3058,
ENSG00000072736,NFATC3,Gene Expression,0.32661829758837535,0.0,0.0,22322,4.539157513894052,4619,
ENSG00000115053,NCL,Gene Expression,0.32653474989133824,0.0,0.0,30750,6.251267987818039,4741,
ENSG00000130177,CDC16,Gene Expression,0.3265269138542113,0.0,0.0,37249,7.615902345947427,4814,
ENSG00000150760,DOCK1,Gene Expression,0.3264800685789119,0.0,0.0,9591,2.023147493650539,3299,
ENSG00000153012,LGI2,Gene Expression,0.3264301095099688,0.0,0.0,6395,1.3156906152354113,2607,
ENSG00000096384,HSP90AB1,Gene Expression,0.32642435752499405,0.0,0.0,28144,5.718813107822558,4732,
ENSG00000137266,SLC22A23,Gene Expression,0.3263945650444041,0.0,0.0,6816,1.4212910300902544,2709,
ENSG00000164091,WDR82,Gene Expression,0.32638767586360246,0.0,0.0,38035,7.7194468583820335,4807,
ENSG00000090487,SPG21,Gene Expression,0.3263696603493849,0.0,0.0,33045,6.763365690568023,4774,
ENSG00000161011,SQSTM1,Gene Expression,0.3263548031600269,0.0,0.0,32389,6.62842158633243,4824,
ENSG00000162897,FCAMR,Gene Expression,0.3261653439717815,0.0,0.0,1889,0.36052927512916955,912,
ENSG00000152492,CCDC50,Gene Expression,0.32608784433487076,0.0,0.0,31153,6.411774156188568,4759,
ENSG00000044115,CTNNA1,Gene Expression,0.32602267961629583,0.0,0.0,11511,2.4304331147706573,3895,
ENSG00000170345,FOS,Gene Expression,0.32579562906562753,0.0,0.0,7763,1.677559521702944,2835,
ENSG00000135932,CAB39,Gene Expression,0.3257366113100603,0.0,0.0,45799,9.312837816903032,4862,
ENSG00000140391,TSPAN3,Gene Expression,0.32570238131607593,0.0,0.0,33310,6.962543572581052,4818,
ENSG00000146083,RNF44,Gene Expression,0.32566443593261046,0.0,0.0,25361,5.172935211599703,4682,
ENSG00000119729,RHOQ,Gene Expression,0.32559652639681513,0.0,0.0,29173,5.975312865755327,4746,
ENSG00000188783,PRELP,Gene Expression,0.3254724457124665,0.0,0.0,9671,2.0295667891122595,3347,
ENSG00000171634,BPTF,Gene Expression,0.32538724596882623,0.0,0.0,24405,4.952988905674747,4654,
ENSG00000111666,CHPT1,Gene Expression,0.32538340283590167,0.0,0.0,26141,5.4689228542255774,4708,
ENSG00000164654,MIOS,Gene Expression,0.325295656767735,0.0,0.0,25393,5.228284040262619,4715,
ENSG00000131724,IL13RA1,Gene Expression,0.32528106041826144,0.0,0.0,25210,5.226285963074275,4618,
ENSG00000177733,HNRNPA0,Gene Expression,0.32527145509614175,0.0,0.0,29111,5.92099791709344,4714,
ENSG00000112096,SOD2,Gene Expression,0.32523608366311346,0.0,0.0,30283,6.2589394509713925,4764,
ENSG00000138119,MYOF,Gene Expression,0.3251722832117121,0.0,0.0,7603,1.6149235519749927,2949,
ENSG00000148730,EIF4EBP2,Gene Expression,0.32488367517470496,0.0,0.0,40786,8.279518550001468,4837,
ENSG00000085662,AKR1B1,Gene Expression,0.3248774289094163,0.0,0.0,28201,5.728337610637274,4700,
ENSG00000157654,PALM2-AKAP2,Gene Expression,0.3248253085387267,0.0,0.0,16483,3.3630104435429566,4320,
ENSG00000278311,GGNBP2,Gene Expression,0.3246695210329909,0.0,0.0,24431,4.942237629674717,4639,
ENSG00000163141,BNIPL,Gene Expression,0.32463436693450004,0.0,0.0,2573,0.5474892003112686,1291,
ENSG00000136026,CKAP4,Gene Expression,0.3246124393342138,0.0,0.0,7587,1.6114299685761506,3073,
ENSG00000179593,ALOX15B,Gene Expression,0.3242482299417168,0.0,0.0,1840,0.37321752985912876,968,
ENSG00000215252,GOLGA8B,Gene Expression,0.3242057594481667,0.0,0.0,23596,4.779897188605355,4603,
ENSG00000182670,TTC3,Gene Expression,0.3242039922834433,0.0,0.0,42009,8.612727329403823,4820,
ENSG00000173442,EHBP1L1,Gene Expression,0.32395342580371217,0.0,0.0,38447,7.797592537299724,4824,
ENSG00000157483,MYO1E,Gene Expression,0.3239482789938335,0.0,0.0,14569,2.938771042263116,4091,
ENSG00000039987,BEST2,Gene Expression,0.32384551593194016,0.0,0.0,2274,0.47269784007690485,1046,
ENSG00000145912,NHP2,Gene Expression,0.3237514705312375,0.0,0.0,36719,7.502456989656354,4811,
ENSG00000136717,BIN1,Gene Expression,0.32347673723588644,0.0,0.0,16942,3.4355551459986478,4354,
ENSG00000108669,CYTH1,Gene Expression,0.3234472644517452,0.0,0.0,33837,6.843001896427113,4793,
ENSG00000115524,SF3B1,Gene Expression,0.3233159712164971,0.0,0.0,33641,6.854318688222894,4805,
