Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature,Feature Secondary Name
ENSG00000180354,MTURN,Gene Expression,0.6220796569166173,0.0,0.0,47815,9.157840558013985,5476,
ENSG00000242173,ARHGDIG,Gene Expression,0.6217704816260412,0.0,0.0,5880,1.2652050667286556,2301,
ENSG00000092051,JPH4,Gene Expression,0.621630332618702,0.0,0.0,3614,0.7964047733743395,1601,
ENSG00000136560,TANK,Gene Expression,0.6216004657030185,0.0,0.0,21227,3.638160203344985,4562,
ENSG00000078369,GNB1,Gene Expression,0.6213865327643892,0.0,0.0,38236,6.669774058244791,5312,
ENSG00000173110,HSPA6,Gene Expression,0.6213821018384794,0.0,0.0,12003,1.9625841181692794,3587,
ENSG00000065548,ZC3H15,Gene Expression,0.6212230484661371,0.0,0.0,32881,5.701748506117826,5167,
ENSG00000185246,PRPF39,Gene Expression,0.6212131579405719,0.0,0.0,23691,4.104078263577779,4779,
ENSG00000166912,MTMR10,Gene Expression,0.6211323225390709,0.0,0.0,23713,4.0490071884164545,4767,
ENSG00000122008,POLK,Gene Expression,0.6210374277441044,0.0,0.0,22676,3.904733656558831,4718,
ENSG00000132640,BTBD3,Gene Expression,0.6208781716903458,0.0,0.0,20248,3.5211784018435113,4573,
ENSG00000175203,DCTN2,Gene Expression,0.6204685141170331,0.0,0.0,29673,5.152826445456752,5100,
ENSG00000011405,PIK3C2A,Gene Expression,0.6204327050778706,0.0,0.0,21692,3.7336740485646054,4649,
ENSG00000119801,YPEL5,Gene Expression,0.6201616206741044,0.0,0.0,23343,4.101985022841441,4813,
ENSG00000131100,ATP6V1E1,Gene Expression,0.6201025581195081,0.0,0.0,24883,4.387065669295124,4814,
ENSG00000131828,PDHA1,Gene Expression,0.6198372247493277,0.0,0.0,31010,5.419922004853828,5074,
ENSG00000067334,DNTTIP2,Gene Expression,0.6198097595279216,0.0,0.0,23102,4.014959257329788,4708,
ENSG00000052723,SIKE1,Gene Expression,0.6196908470586562,0.0,0.0,22119,3.823223678876081,4742,
ENSG00000105254,TBCB,Gene Expression,0.6196088109490585,0.0,0.0,32530,5.625215688591036,5160,
ENSG00000130724,CHMP2A,Gene Expression,0.6195945609848501,0.0,0.0,23543,4.016214059486002,4809,
ENSG00000163638,ADAMTS9,Gene Expression,0.6195271961555958,0.0,0.0,23813,4.015260020319386,4685,
ENSG00000071553,ATP6AP1,Gene Expression,0.6195141575169764,0.0,0.0,22432,3.804108233276344,4709,
ENSG00000175550,DRAP1,Gene Expression,0.6195004321294714,0.0,0.0,40964,7.038306473703864,5334,
ENSG00000102003,SYP,Gene Expression,0.619439622822763,0.0,0.0,12592,2.543846350659262,3489,
ENSG00000109790,KLHL5,Gene Expression,0.6193841342808347,0.0,0.0,26008,4.481121976758582,4895,
ENSG00000089057,SLC23A2,Gene Expression,0.6191231522512943,0.0,0.0,27334,4.782658669982001,4963,
ENSG00000007202,KIAA0100,Gene Expression,0.6189874981349225,0.0,0.0,29349,5.038946950404695,5033,
ENSG00000103769,RAB11A,Gene Expression,0.618857392641246,0.0,0.0,20949,3.6593517821774157,4620,
ENSG00000158270,COLEC12,Gene Expression,0.6188572632846525,0.0,0.0,24873,4.24117767612897,4561,
ENSG00000099977,DDT,Gene Expression,0.6188203401154894,0.0,0.0,24637,4.202530583124943,4800,
ENSG00000203667,COX20,Gene Expression,0.618816416120249,0.0,0.0,18185,3.1949988964129674,4465,
ENSG00000213977,TAX1BP3,Gene Expression,0.6187139797036789,0.0,0.0,27326,4.618668356340788,4894,
ENSG00000135250,SRPK2,Gene Expression,0.6185740348731605,0.0,0.0,23774,4.209951518347485,4849,
ENSG00000110367,DDX6,Gene Expression,0.6185589844944795,0.0,0.0,24510,4.257199913964436,4836,
ENSG00000160310,PRMT2,Gene Expression,0.6182473452698081,0.0,0.0,29071,5.013617120550941,5082,
ENSG00000085117,CD82,Gene Expression,0.6180508183319379,0.0,0.0,22323,3.88066867410322,4667,
ENSG00000138449,SLC40A1,Gene Expression,0.6180494053193353,0.0,0.0,14819,2.449765941616655,4063,
ENSG00000155980,KIF5A,Gene Expression,0.617954463695735,0.0,0.0,15516,3.183897581811546,4324,
ENSG00000009954,BAZ1B,Gene Expression,0.6179195028311854,0.0,0.0,30879,5.2912048658714985,5104,
ENSG00000128272,ATF4,Gene Expression,0.6178198106421802,0.0,0.0,17800,3.009271568977661,4360,
ENSG00000139154,AEBP2,Gene Expression,0.617796196506497,0.0,0.0,23176,4.047983219981818,4800,
ENSG00000145920,CPLX2,Gene Expression,0.6177892217311155,0.0,0.0,3518,0.7844293518640487,1568,
ENSG00000120694,HSPH1,Gene Expression,0.6176113944541428,0.0,0.0,23928,4.234367090067295,4759,
ENSG00000123739,PLA2G12A,Gene Expression,0.6175979893220126,0.0,0.0,21825,3.757102428016519,4656,
ENSG00000086300,SNX10,Gene Expression,0.617541211037881,0.0,0.0,23479,4.202429121577034,4722,
ENSG00000161011,SQSTM1,Gene Expression,0.6173786833083927,0.0,0.0,41020,7.094868368148253,5327,
ENSG00000115540,MOB4,Gene Expression,0.6173083268112342,0.0,0.0,19184,3.312889956451481,4461,
ENSG00000198223,CSF2RA,Gene Expression,0.6172169243319979,0.0,0.0,22282,3.7619196799162498,4642,
ENSG00000100330,MTMR3,Gene Expression,0.6171677548833983,0.0,0.0,22755,3.9086339826636136,4733,
ENSG00000151693,ASAP2,Gene Expression,0.6169941401216238,0.0,0.0,23204,3.9642871521735294,4744,
ENSG00000113522,RAD50,Gene Expression,0.6168945653612399,0.0,0.0,21546,3.73179853765953,4720,
ENSG00000052802,MSMO1,Gene Expression,0.616769194022143,0.0,0.0,17421,3.0972372194944335,4286,
ENSG00000145687,SSBP2,Gene Expression,0.6164130443465919,0.0,0.0,21938,3.7538126172939754,4641,
ENSG00000257923,CUX1,Gene Expression,0.6163822823631294,0.0,0.0,31651,5.507702711915914,5136,
ENSG00000164649,CDCA7L,Gene Expression,0.6163190091836717,0.0,0.0,21929,3.739193285312099,4570,
ENSG00000142583,SLC2A5,Gene Expression,0.6160417199938609,0.0,0.0,19763,3.2872704648941946,4452,
ENSG00000062725,APPBP2,Gene Expression,0.6159911539595915,0.0,0.0,21052,3.6667541104319064,4626,
ENSG00000116747,RO60,Gene Expression,0.6159693981547338,0.0,0.0,22893,3.9516788540922114,4695,
ENSG00000117280,RAB29,Gene Expression,0.615816354131228,0.0,0.0,19103,3.278972030603765,4469,
ENSG00000080815,PSEN1,Gene Expression,0.6157762088940024,0.0,0.0,24077,4.13373856895463,4818,
ENSG00000122884,P4HA1,Gene Expression,0.6157311298686319,0.0,0.0,22142,3.752117301783213,4655,
ENSG00000142634,EFHD2,Gene Expression,0.6155545651564861,0.0,0.0,21740,3.7111093379777635,4670,
ENSG00000131051,RBM39,Gene Expression,0.6154936981392244,0.0,0.0,22912,3.920883399182153,4725,
ENSG00000069275,NUCKS1,Gene Expression,0.6154162012720137,0.0,0.0,33492,5.75953820666743,5232,
ENSG00000170242,USP47,Gene Expression,0.6153996178266004,0.0,0.0,22448,3.862804526754356,4713,
ENSG00000131773,KHDRBS3,Gene Expression,0.6153631298835532,0.0,0.0,21704,3.920612918994958,4698,
ENSG00000184840,TMED9,Gene Expression,0.615343975682804,0.0,0.0,27900,4.72254768921798,4995,
ENSG00000064989,CALCRL,Gene Expression,0.6151245116470373,0.0,0.0,18014,3.0400515087771716,4258,
ENSG00000132604,TERF2,Gene Expression,0.6151143184182761,0.0,0.0,24143,4.210188717275262,4791,
ENSG00000134759,ELP2,Gene Expression,0.6149636812858252,0.0,0.0,24271,4.205067321344587,4828,
ENSG00000005483,KMT2E,Gene Expression,0.6149114979025099,0.0,0.0,25724,4.429108800188582,4903,
ENSG00000101150,TPD52L2,Gene Expression,0.6148501941827815,0.0,0.0,38358,6.516897660174774,5218,
ENSG00000148834,GSTO1,Gene Expression,0.6148257580814545,0.0,0.0,23863,4.102085448327187,4824,
ENSG00000164105,SAP30,Gene Expression,0.6147536720623904,0.0,0.0,22758,3.871113666505679,4715,
ENSG00000138801,PAPSS1,Gene Expression,0.6141152706940036,0.0,0.0,20561,3.5713364461397274,4616,
ENSG00000186868,MAPT,Gene Expression,0.6140798752970962,0.0,0.0,22881,4.1518177468069,4746,
ENSG00000101542,CDH20,Gene Expression,0.6139533105086827,0.0,0.0,18621,3.239383751281795,4344,
ENSG00000101182,PSMA7,Gene Expression,0.6138224484855461,0.0,0.0,36062,6.208858786839189,5252,
ENSG00000092199,HNRNPC,Gene Expression,0.6137760267915657,0.0,0.0,19220,3.259309939870918,4541,
ENSG00000162836,ACP6,Gene Expression,0.6137408763632558,0.0,0.0,21029,3.506548532938365,4512,
ENSG00000164056,SPRY1,Gene Expression,0.6136985452212441,0.0,0.0,21488,3.6284066545799463,4578,
ENSG00000139318,DUSP6,Gene Expression,0.6136727873235069,0.0,0.0,18835,3.191495356856431,4411,
ENSG00000171033,PKIA,Gene Expression,0.6136053497383492,0.0,0.0,17385,3.2351198468994014,4390,
ENSG00000142599,RERE,Gene Expression,0.6135639576971984,0.0,0.0,30092,5.247336414027064,5156,
ENSG00000124209,RAB22A,Gene Expression,0.6134817442385846,0.0,0.0,19909,3.4309701353499866,4562,
ENSG00000175183,CSRP2,Gene Expression,0.6134328900301753,0.0,0.0,15386,2.6153306934175706,4098,
ENSG00000128928,IVD,Gene Expression,0.6133548404417611,0.0,0.0,22811,3.8561933886603335,4711,
ENSG00000114573,ATP6V1A,Gene Expression,0.6131232480002747,0.0,0.0,27186,4.9635378059739566,4979,
ENSG00000154274,C4orf19,Gene Expression,0.6130901190745448,0.0,0.0,14218,2.445356020849331,3909,
ENSG00000171310,CHST11,Gene Expression,0.6129954225193692,0.0,0.0,25705,4.419233771194421,4933,
ENSG00000107798,LIPA,Gene Expression,0.612982575454237,0.0,0.0,23735,3.89242514551912,4688,
ENSG00000164346,NSA2,Gene Expression,0.6128471357657784,0.0,0.0,21536,3.7180799162683518,4687,
ENSG00000102409,BEX4,Gene Expression,0.612831006387573,0.0,0.0,28209,5.303382533446375,5012,
ENSG00000148358,GPR107,Gene Expression,0.6127540391555717,0.0,0.0,22460,3.8691019185557387,4735,
ENSG00000111011,RSRC2,Gene Expression,0.6126652481324694,0.0,0.0,28068,4.8519070508060445,5008,
ENSG00000085998,POMGNT1,Gene Expression,0.6126214293411745,0.0,0.0,23527,4.015997671789117,4755,
ENSG00000143153,ATP1B1,Gene Expression,0.6123461131471479,0.0,0.0,23628,4.574450421578132,4590,
ENSG00000141425,RPRD1A,Gene Expression,0.6123168798550442,0.0,0.0,23743,4.155085323874619,4822,
ENSG00000132481,TRIM47,Gene Expression,0.611932679590298,0.0,0.0,18672,3.1821657787439652,4336,
ENSG00000154727,GABPA,Gene Expression,0.6119208763279806,0.0,0.0,17294,2.9878938996011555,4323,
ENSG00000167283,ATP5MG,Gene Expression,0.6118457386995129,0.0,0.0,22100,3.850285595602433,4799,
ENSG00000039319,ZFYVE16,Gene Expression,0.6117736004591718,0.0,0.0,23819,4.087174603805971,4767,
ENSG00000213465,ARL2,Gene Expression,0.6116925538716816,0.0,0.0,28103,4.8347938103711146,5017,
ENSG00000110321,EIF4G2,Gene Expression,0.6116752627131072,0.0,0.0,19127,3.3089267545237817,4509,
ENSG00000166444,ST5,Gene Expression,0.6116654797526982,0.0,0.0,25322,4.359042593468747,4877,
ENSG00000128590,DNAJB9,Gene Expression,0.611633280949774,0.0,0.0,19009,3.2919133832333,4429,
ENSG00000154122,ANKH,Gene Expression,0.6116079941455953,0.0,0.0,29313,4.9582670136254645,5021,
ENSG00000168116,KIAA1586,Gene Expression,0.6114947264632363,0.0,0.0,17181,3.0223612288642845,4338,
ENSG00000140538,NTRK3,Gene Expression,0.6114496073990824,0.0,0.0,23693,4.184403564707701,4809,
ENSG00000001084,GCLC,Gene Expression,0.6114326888689278,0.0,0.0,22205,3.785605615657297,4693,
ENSG00000060762,MPC1,Gene Expression,0.6113192084192088,0.0,0.0,24079,4.133751774358494,4805,
ENSG00000240583,AQP1,Gene Expression,0.6111539116657329,0.0,0.0,25201,4.560052814421797,4233,
ENSG00000112062,MAPK14,Gene Expression,0.6110987759790237,0.0,0.0,22130,3.809198981841071,4641,
ENSG00000198947,DMD,Gene Expression,0.6108579119970762,0.0,0.0,16363,2.7835108730029123,4199,
ENSG00000053770,AP5M1,Gene Expression,0.6107248419920531,0.0,0.0,19820,3.4587951927726133,4585,
ENSG00000114166,KAT2B,Gene Expression,0.6102286709600679,0.0,0.0,20993,3.6490613028797854,4685,
ENSG00000158985,CDC42SE2,Gene Expression,0.6101554935332943,0.0,0.0,22595,3.9406701839929044,4751,
ENSG00000218739,CEBPZOS,Gene Expression,0.6100183364196423,0.0,0.0,20266,3.490629813382886,4540,
ENSG00000154001,PPP2R5E,Gene Expression,0.609998662557294,0.0,0.0,20366,3.5553876574950922,4535,
ENSG00000110888,CAPRIN2,Gene Expression,0.6097605470436854,0.0,0.0,23210,3.951337808235616,4757,
ENSG00000241127,YAE1,Gene Expression,0.6096763571552326,0.0,0.0,21611,3.7542203010106756,4571,
ENSG00000168309,FAM107A,Gene Expression,0.6092532139346938,0.0,0.0,32251,5.887298347221903,5260,
ENSG00000150316,CWC15,Gene Expression,0.6091101117187049,0.0,0.0,24674,4.261778580527383,4911,
ENSG00000147649,MTDH,Gene Expression,0.6089685800143637,0.0,0.0,27716,4.717475364545976,5041,
ENSG00000102317,RBM3,Gene Expression,0.6089362598369371,0.0,0.0,30217,5.178363089584221,5073,
ENSG00000108528,SLC25A11,Gene Expression,0.6089188100883031,0.0,0.0,23360,4.0326931678769835,4756,
ENSG00000148154,UGCG,Gene Expression,0.6089010607437572,0.0,0.0,21308,3.6564436726386065,4643,
ENSG00000168702,LRP1B,Gene Expression,0.6088165505356175,0.0,0.0,20489,3.5614366514865794,4654,
ENSG00000162735,PEX19,Gene Expression,0.6084549429400171,0.0,0.0,23389,4.037116096383246,4818,
ENSG00000165629,ATP5F1C,Gene Expression,0.6083268169153919,0.0,0.0,17920,3.154913594498218,4443,
ENSG00000138796,HADH,Gene Expression,0.6081465932704395,0.0,0.0,20062,3.4401338021247456,4477,
ENSG00000142669,SH3BGRL3,Gene Expression,0.6081431957642527,0.0,0.0,35793,6.087127940164915,5243,
ENSG00000117362,APH1A,Gene Expression,0.6078534123399701,0.0,0.0,20522,3.503716864318923,4655,
ENSG00000116586,LAMTOR2,Gene Expression,0.6075758543148932,0.0,0.0,21815,3.7279345851172367,4683,
ENSG00000119383,PTPA,Gene Expression,0.6075214273702185,0.0,0.0,27279,4.650276812551095,4924,
ENSG00000155850,SLC26A2,Gene Expression,0.6073918638189723,0.0,0.0,21373,3.5406598240614264,4554,
ENSG00000072778,ACADVL,Gene Expression,0.6072753699558304,0.0,0.0,29013,4.936030964689148,5030,
ENSG00000158417,EIF5B,Gene Expression,0.6072281519303284,0.0,0.0,28371,4.896741810094457,5063,
ENSG00000104435,STMN2,Gene Expression,0.6071890842941264,0.0,0.0,6973,1.4582108831386296,2251,
ENSG00000138069,RAB1A,Gene Expression,0.6067715308519058,0.0,0.0,21611,3.7252330204848887,4727,
ENSG00000188641,DPYD,Gene Expression,0.6065780641443261,0.0,0.0,20044,3.289581452063131,4474,
ENSG00000163743,RCHY1,Gene Expression,0.6065678513533679,0.0,0.0,17979,3.119937176481176,4433,
ENSG00000141429,GALNT1,Gene Expression,0.6062800170702662,0.0,0.0,25164,4.298087737227711,4826,
ENSG00000120697,ALG5,Gene Expression,0.6061704832965423,0.0,0.0,18388,3.1190348086917887,4429,
ENSG00000143977,SNRPG,Gene Expression,0.6061468248002776,0.0,0.0,17826,3.088737834293008,4447,
ENSG00000127472,PLA2G5,Gene Expression,0.6061272609544636,0.0,0.0,13390,2.2566349022682095,3835,
ENSG00000198492,YTHDF2,Gene Expression,0.606049830434865,0.0,0.0,20541,3.5509880058586893,4559,
ENSG00000103811,CTSH,Gene Expression,0.6058116033627953,0.0,0.0,21303,3.587261719441528,4604,
ENSG00000102760,RGCC,Gene Expression,0.6057835411830036,0.0,0.0,32276,5.69388336967561,4936,
ENSG00000256537,SMIM10L1,Gene Expression,0.6056133181619766,0.0,0.0,19894,3.4834787187937546,4638,
ENSG00000117523,PRRC2C,Gene Expression,0.6056126721280168,0.0,0.0,24889,4.28358779895915,4851,
ENSG00000137692,DCUN1D5,Gene Expression,0.6054610528116146,0.0,0.0,17283,2.998004366277447,4321,
ENSG00000111058,ACSS3,Gene Expression,0.6054389126178606,0.0,0.0,18676,3.1435075367931002,4460,
ENSG00000085832,EPS15,Gene Expression,0.6053339720322988,0.0,0.0,34533,6.009950970165782,5209,
ENSG00000153208,MERTK,Gene Expression,0.6052143245688657,0.0,0.0,25229,4.195253174294826,4827,
ENSG00000148730,EIF4EBP2,Gene Expression,0.605114350020934,0.0,0.0,26726,4.666340013758714,4935,
ENSG00000197457,STMN3,Gene Expression,0.6051129670537209,0.0,0.0,26146,4.6619443256431214,4952,
ENSG00000118985,ELL2,Gene Expression,0.6050976450336979,0.0,0.0,22845,3.9903161303987766,4747,
ENSG00000153113,CAST,Gene Expression,0.6050781409566175,0.0,0.0,27164,4.61578666304929,5002,
ENSG00000119048,UBE2B,Gene Expression,0.6049578739120568,0.0,0.0,20680,3.625007760653978,4703,
ENSG00000101346,POFUT1,Gene Expression,0.6048786727799985,0.0,0.0,17635,3.001570356669612,4332,
ENSG00000152620,NADK2,Gene Expression,0.6046434148537366,0.0,0.0,16676,2.876642658559154,4279,
ENSG00000104722,NEFM,Gene Expression,0.6046317883023532,0.0,0.0,5518,1.2114278162405712,1734,
ENSG00000101290,CDS2,Gene Expression,0.6045604392266843,0.0,0.0,26791,4.661989295736019,4961,
ENSG00000170906,NDUFA3,Gene Expression,0.6044552749289717,0.0,0.0,26110,4.452344341425644,4955,
ENSG00000172500,FIBP,Gene Expression,0.6044347858476729,0.0,0.0,21551,3.729544469142308,4766,
ENSG00000126351,THRA,Gene Expression,0.6044292622746957,0.0,0.0,22865,4.057996932244491,4798,
ENSG00000124785,NRN1,Gene Expression,0.6043156149430015,0.0,0.0,21617,3.971378733893832,4635,
ENSG00000123080,CDKN2C,Gene Expression,0.60431406624029,0.0,0.0,17790,3.0661670696621464,4364,
ENSG00000140022,STON2,Gene Expression,0.6042682315594923,0.0,0.0,17890,3.182013087860098,4457,
ENSG00000166913,YWHAB,Gene Expression,0.6041893146656637,0.0,0.0,20763,3.6365263789969178,4688,
ENSG00000123933,MXD4,Gene Expression,0.6040824472997611,0.0,0.0,27728,4.7364665007490165,5019,
ENSG00000117151,CTBS,Gene Expression,0.6039842821774698,0.0,0.0,21077,3.5753811949900878,4645,
ENSG00000120860,WASHC3,Gene Expression,0.6039333530230981,0.0,0.0,20615,3.623153099814963,4688,
ENSG00000124767,GLO1,Gene Expression,0.6039275333270329,0.0,0.0,20677,3.562005763007919,4614,
ENSG00000144747,TMF1,Gene Expression,0.6038820873021935,0.0,0.0,24909,4.298198980817531,4876,
ENSG00000127483,HP1BP3,Gene Expression,0.603709588639403,0.0,0.0,24629,4.289011821704359,4861,
ENSG00000138071,ACTR2,Gene Expression,0.6036894586056433,0.0,0.0,21323,3.680383790124735,4672,
ENSG00000106772,PRUNE2,Gene Expression,0.6036119901203222,0.0,0.0,26703,4.58662958644451,4908,
ENSG00000197894,ADH5,Gene Expression,0.603598854845528,0.0,0.0,17432,3.00201104276301,4384,
ENSG00000112902,SEMA5A,Gene Expression,0.6035569202120875,0.0,0.0,21023,3.582568022146031,4626,
ENSG00000180801,ARSJ,Gene Expression,0.6034864076240019,0.0,0.0,17648,3.0131010722692397,4301,
ENSG00000005007,UPF1,Gene Expression,0.6033232414961383,0.0,0.0,20260,3.4547762170599756,4590,
ENSG00000113732,ATP6V0E1,Gene Expression,0.6032718795565818,0.0,0.0,21105,3.57775975045041,4680,
ENSG00000092203,TOX4,Gene Expression,0.6032130325049094,0.0,0.0,22794,3.958868564216859,4772,
ENSG00000119125,GDA,Gene Expression,0.6031318046080166,0.0,0.0,6038,1.25855236987896,2044,
ENSG00000159200,RCAN1,Gene Expression,0.6029090353920651,0.0,0.0,24983,4.2001169307725865,4737,
ENSG00000113580,NR3C1,Gene Expression,0.6028776123126288,0.0,0.0,22367,3.8939511412749477,4770,
ENSG00000078070,MCCC1,Gene Expression,0.6028623482334778,0.0,0.0,23405,4.0430259493798655,4822,
ENSG00000164751,PEX2,Gene Expression,0.6027760700324066,0.0,0.0,18140,3.111281210478259,4424,
ENSG00000095637,SORBS1,Gene Expression,0.6026577142333711,0.0,0.0,25993,4.655529249641618,4983,
ENSG00000067177,PHKA1,Gene Expression,0.6024802233470943,0.0,0.0,19554,3.3492537661781507,4455,
ENSG00000173786,CNP,Gene Expression,0.6024432030386011,0.0,0.0,49059,8.512786963530111,5410,
ENSG00000260916,CCPG1,Gene Expression,0.6022859391229353,0.0,0.0,22873,3.9963255297746856,4780,
ENSG00000089050,RBBP9,Gene Expression,0.602244370754885,0.0,0.0,15995,2.75683035874165,4240,
ENSG00000141552,ANAPC11,Gene Expression,0.6021286384990425,0.0,0.0,28548,4.9166633440440695,5075,
ENSG00000152601,MBNL1,Gene Expression,0.6020777705960441,0.0,0.0,24612,4.211163578611773,4895,
ENSG00000156804,FBXO32,Gene Expression,0.6019535662915289,0.0,0.0,28936,4.882964861481326,4965,
ENSG00000167553,TUBA1C,Gene Expression,0.601882523983869,0.0,0.0,19049,3.2071568126478818,4412,
ENSG00000105518,TMEM205,Gene Expression,0.6018241021883015,0.0,0.0,18415,3.158186354489137,4446,
ENSG00000133657,ATP13A3,Gene Expression,0.6016361959818988,0.0,0.0,18657,3.1990484579926486,4430,
ENSG00000089127,OAS1,Gene Expression,0.6012590128193891,0.0,0.0,13375,2.171492970287355,3667,
ENSG00000198887,SMC5,Gene Expression,0.6009581978558394,0.0,0.0,18493,3.1786005427594914,4553,
ENSG00000103266,STUB1,Gene Expression,0.6008322356270013,0.0,0.0,31467,5.447639951949187,5150,
ENSG00000151116,UEVLD,Gene Expression,0.6007593982650806,0.0,0.0,18991,3.2479369506248985,4505,
ENSG00000125772,GPCPD1,Gene Expression,0.6007320970864614,0.0,0.0,19744,3.355756120133482,4588,
ENSG00000166226,CCT2,Gene Expression,0.6006301247067324,0.0,0.0,18391,3.182007952188593,4499,
ENSG00000117419,ERI3,Gene Expression,0.6006112189904628,0.0,0.0,19452,3.4190518467391318,4583,
ENSG00000089916,GPATCH2L,Gene Expression,0.6004618942772337,0.0,0.0,26096,4.494449812697805,4976,
ENSG00000126790,L3HYPDH,Gene Expression,0.600434062321732,0.0,0.0,20563,3.4913534132513537,4564,
ENSG00000182253,SYNM,Gene Expression,0.6002864614380385,0.0,0.0,28991,4.953954128862488,5079,
ENSG00000151348,EXT2,Gene Expression,0.6002544939883204,0.0,0.0,17888,3.062882706942362,4386,
ENSG00000126858,RHOT1,Gene Expression,0.600241805035088,0.0,0.0,19873,3.484047162848064,4663,
ENSG00000143811,PYCR2,Gene Expression,0.6001495483442257,0.0,0.0,22968,3.9114543038893728,4790,
ENSG00000034053,APBA2,Gene Expression,0.6001181511911817,0.0,0.0,20491,3.6219664207241378,4643,
ENSG00000110079,MS4A4A,Gene Expression,0.6000904955570974,0.0,0.0,16355,2.6211826590351412,4127,
ENSG00000136888,ATP6V1G1,Gene Expression,0.5999979604645278,0.0,0.0,19505,3.3575097546846124,4585,
ENSG00000198121,LPAR1,Gene Expression,0.5999880342634285,0.0,0.0,24774,4.302500270065907,4897,
ENSG00000073969,NSF,Gene Expression,0.5998810887471845,0.0,0.0,21960,4.135141461462505,4719,
ENSG00000124356,STAMBP,Gene Expression,0.5998532154851738,0.0,0.0,24894,4.247118288747735,4864,
ENSG00000162980,ARL5A,Gene Expression,0.5998291113176942,0.0,0.0,18340,3.138966753881274,4477,
ENSG00000130702,LAMA5,Gene Expression,0.5997677897746879,0.0,0.0,18218,3.0695488392329273,4305,
ENSG00000197343,ZNF655,Gene Expression,0.5989358368273484,0.0,0.0,20435,3.5151447812266903,4634,
ENSG00000115145,STAM2,Gene Expression,0.5988651518054595,0.0,0.0,18548,3.187023344030058,4535,
ENSG00000132842,AP3B1,Gene Expression,0.5987086919703293,0.0,0.0,20290,3.467813661800377,4667,
ENSG00000100983,GSS,Gene Expression,0.5986743897926239,0.0,0.0,23668,4.008500334625027,4792,
ENSG00000154845,PPP4R1,Gene Expression,0.5986126354359645,0.0,0.0,23706,4.121158933345586,4849,
ENSG00000126803,HSPA2,Gene Expression,0.5985794447743049,0.0,0.0,22123,3.799994838138279,4661,
ENSG00000124226,RNF114,Gene Expression,0.5984311796342012,0.0,0.0,22903,3.9107372056292817,4748,
ENSG00000085760,MTIF2,Gene Expression,0.5984242862311298,0.0,0.0,20077,3.4651906601449003,4670,
ENSG00000241553,ARPC4,Gene Expression,0.5982750297806282,0.0,0.0,30624,5.254373054040925,5123,
ENSG00000126883,NUP214,Gene Expression,0.5982658028638381,0.0,0.0,16323,2.790175949492733,4248,
ENSG00000165168,CYBB,Gene Expression,0.5982518485246759,0.0,0.0,24791,4.044898669486662,4743,
ENSG00000111652,COPS7A,Gene Expression,0.5982206546391552,0.0,0.0,22203,3.840507126121659,4708,
ENSG00000130520,LSM4,Gene Expression,0.5982021389412961,0.0,0.0,24761,4.271583841699184,4927,
ENSG00000177485,ZBTB33,Gene Expression,0.5981039462456037,0.0,0.0,17133,2.9568864828506722,4387,
ENSG00000107742,SPOCK2,Gene Expression,0.5980152706883205,0.0,0.0,24128,4.308671580953879,4859,
ENSG00000110675,ELMOD1,Gene Expression,0.5979780988220995,0.0,0.0,20475,3.5572311088176582,4572,
ENSG00000167522,ANKRD11,Gene Expression,0.5979749490822394,0.0,0.0,30330,5.247672387468316,5066,
ENSG00000010327,STAB1,Gene Expression,0.5977765496172399,0.0,0.0,26927,4.359946808752126,4761,
ENSG00000060749,QSER1,Gene Expression,0.597768774967584,0.0,0.0,17866,3.1417176370744304,4460,
ENSG00000145555,MYO10,Gene Expression,0.5977358596338976,0.0,0.0,22105,3.861881898721021,4820,
ENSG00000156968,MPV17L,Gene Expression,0.59739918959727,0.0,0.0,17357,2.986953829828685,4314,
ENSG00000100504,PYGL,Gene Expression,0.5972802205251451,0.0,0.0,24406,4.080503294984032,4852,
ENSG00000072134,EPN2,Gene Expression,0.597235091246735,0.0,0.0,24970,4.346048125596848,4924,
ENSG00000146066,HIGD2A,Gene Expression,0.5972060668373824,0.0,0.0,20282,3.469829747681534,4636,
ENSG00000166206,GABRB3,Gene Expression,0.5971211825350756,0.0,0.0,4108,0.8860560432578177,1668,
ENSG00000232112,TMA7,Gene Expression,0.5971042836691429,0.0,0.0,17521,3.078101622289042,4485,
ENSG00000138756,BMP2K,Gene Expression,0.5969630215589345,0.0,0.0,21929,3.71505468004602,4728,
ENSG00000120306,CYSTM1,Gene Expression,0.5968803515543998,0.0,0.0,13346,2.2558978900368762,3870,
ENSG00000154277,UCHL1,Gene Expression,0.5967533455006948,0.0,0.0,23924,4.706230254282817,4751,
ENSG00000137491,SLCO2B1,Gene Expression,0.5965736271813363,0.0,0.0,25137,4.154991101849577,4821,
ENSG00000074657,ZNF532,Gene Expression,0.5965695199347422,0.0,0.0,24169,4.186443665498411,4837,
ENSG00000215018,COL28A1,Gene Expression,0.5962389859422674,0.0,0.0,18374,3.159334058486075,4389,
ENSG00000109046,WSB1,Gene Expression,0.5962195740055489,0.0,0.0,27661,4.663992995901442,5019,
ENSG00000135164,DMTF1,Gene Expression,0.5961491012271838,0.0,0.0,26273,4.505919304341239,4944,
