Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature,Feature Secondary Name
ENSG00000162869,PPP1R21,Gene Expression,0.2624806833333186,0.0,0.0,15015,3.820055727602203,3965,
ENSG00000169908,TM4SF1,Gene Expression,0.2624706493119538,0.0,0.0,4978,1.2864817166508908,2104,
ENSG00000171793,CTPS1,Gene Expression,0.2624297159638863,0.0,0.0,8539,2.184657048073786,3298,
ENSG00000167632,TRAPPC9,Gene Expression,0.26242325290876345,0.0,0.0,11586,2.9711612039993587,3793,
ENSG00000122512,PMS2,Gene Expression,0.26241890838625626,0.0,0.0,10144,2.60009997714608,3612,
ENSG00000169740,ZNF32,Gene Expression,0.262411970563158,0.0,0.0,12746,3.2751228188408787,3855,
ENSG00000163930,BAP1,Gene Expression,0.2623851824209093,0.0,0.0,9653,2.49406927062196,3595,
ENSG00000155849,ELMO1,Gene Expression,0.2623736272686552,0.0,0.0,14421,3.659844320297183,3919,
ENSG00000104852,SNRNP70,Gene Expression,0.26228747122743523,0.0,0.0,11472,2.9313882835979554,3792,
ENSG00000068724,TTC7A,Gene Expression,0.26221528329440646,0.0,0.0,10669,2.734950711886192,3642,
ENSG00000143952,VPS54,Gene Expression,0.2622012246502698,0.0,0.0,12610,3.2408671070005464,3849,
ENSG00000198879,SFMBT2,Gene Expression,0.26217182200329797,0.0,0.0,15447,3.865113581932454,3886,
ENSG00000183023,SLC8A1,Gene Expression,0.26215463258900695,0.0,0.0,9855,2.466013803969235,3328,
ENSG00000108821,COL1A1,Gene Expression,0.262086595053783,0.0,0.0,8513,2.1954229631029674,2934,
ENSG00000132522,GPS2,Gene Expression,0.2620059456436627,0.0,0.0,11306,2.892146508746106,3758,
ENSG00000038382,TRIO,Gene Expression,0.2618888190166412,0.0,0.0,12113,3.1490228037521235,3788,
ENSG00000102024,PLS3,Gene Expression,0.2618295716779905,0.0,0.0,4016,1.0575612159884686,1984,
ENSG00000198092,TMPRSS11F,Gene Expression,0.26181546303759917,0.0,0.0,1245,0.3273430716280405,649,
ENSG00000153774,CFDP1,Gene Expression,0.2618052003119445,0.0,0.0,13105,3.330295146022176,3884,
ENSG00000124191,TOX2,Gene Expression,0.261692004563487,0.0,0.0,4426,1.112228071134097,2265,
ENSG00000165092,ALDH1A1,Gene Expression,0.2616702943253214,0.0,0.0,4847,1.2899748920483864,2187,
ENSG00000115207,GTF3C2,Gene Expression,0.2616240247517335,0.0,0.0,11374,2.9140753463553035,3783,
ENSG00000071539,TRIP13,Gene Expression,0.26161270786899715,0.0,0.0,4584,1.1534830854419489,2266,
ENSG00000047644,WWC3,Gene Expression,0.26152875466040815,0.0,0.0,9246,2.3863901457594023,3581,
ENSG00000145675,PIK3R1,Gene Expression,0.26148812874351557,0.0,0.0,15203,3.8427889934646164,3949,
ENSG00000165476,REEP3,Gene Expression,0.26147260432439745,0.0,0.0,11498,2.933764730816307,3718,
ENSG00000145860,RNF145,Gene Expression,0.2613971481416886,0.0,0.0,9664,2.4732065620461148,3534,
ENSG00000123892,RAB38,Gene Expression,0.26137595911479095,0.0,0.0,2447,0.6358350525537207,1299,
ENSG00000147050,KDM6A,Gene Expression,0.2613142594851072,0.0,0.0,11873,3.059494173432216,3825,
ENSG00000091592,NLRP1,Gene Expression,0.2612965908137328,0.0,0.0,12528,3.136517533090947,3740,
ENSG00000166454,ATMIN,Gene Expression,0.26119307852122586,0.0,0.0,9639,2.4873460659282305,3592,
ENSG00000169217,CD2BP2,Gene Expression,0.2611796427277972,0.0,0.0,7597,1.9304263489208455,3239,
ENSG00000100575,TIMM9,Gene Expression,0.2611534180593817,0.0,0.0,10888,2.7863595609268725,3653,
ENSG00000179918,SEPHS2,Gene Expression,0.2611519146636516,0.0,0.0,11703,2.9467729478220193,3762,
ENSG00000005022,SLC25A5,Gene Expression,0.2611297097947277,0.0,0.0,2914,0.7733576831681725,1854,
ENSG00000109062,SLC9A3R1,Gene Expression,0.2609675828667439,0.0,0.0,13270,3.359043114182212,3783,
ENSG00000198604,BAZ1A,Gene Expression,0.2609138163855072,0.0,0.0,12557,3.185619086609501,3859,
ENSG00000137996,RTCA,Gene Expression,0.2608878270970204,0.0,0.0,14598,3.709701200364572,3942,
ENSG00000120008,WDR11,Gene Expression,0.2608874543711003,0.0,0.0,12703,3.2591513443037305,3842,
ENSG00000132436,FIGNL1,Gene Expression,0.26083955802350833,0.0,0.0,7359,1.8786102989271458,3154,
ENSG00000112679,DUSP22,Gene Expression,0.26081057146083164,0.0,0.0,15685,4.00921844376186,3974,
ENSG00000141858,SAMD1,Gene Expression,0.2607807834394277,0.0,0.0,9684,2.4504096030296605,3472,
ENSG00000146674,IGFBP3,Gene Expression,0.2607499798274351,0.0,0.0,5461,1.437333357968531,2561,
ENSG00000066933,MYO9A,Gene Expression,0.2606841709045876,0.0,0.0,8260,2.145333546470722,3344,
ENSG00000119004,CYP20A1,Gene Expression,0.2605892054077207,0.0,0.0,14440,3.6798142786233217,3945,
ENSG00000022556,NLRP2,Gene Expression,0.2605782348520895,0.0,0.0,7569,1.9653560585353693,3224,
ENSG00000127249,ATP13A4,Gene Expression,0.2605484026806506,0.0,0.0,3505,0.9258328171005733,1562,
ENSG00000112699,GMDS,Gene Expression,0.260490455795436,0.0,0.0,8791,2.251925993780846,3444,
ENSG00000166949,SMAD3,Gene Expression,0.26039593585937537,0.0,0.0,13573,3.4582156476584514,3837,
ENSG00000234127,TRIM26,Gene Expression,0.2602849175177732,0.0,0.0,9931,2.5260121146325853,3579,
ENSG00000283992,SLURP2,Gene Expression,0.260256897586741,0.0,0.0,1171,0.311599763457419,519,
ENSG00000110446,SLC15A3,Gene Expression,0.26022299551344524,0.0,0.0,11828,3.02161692335538,3781,
ENSG00000140941,MAP1LC3B,Gene Expression,0.2601336420256166,0.0,0.0,13327,3.3813521645224776,3881,
ENSG00000113594,LIFR,Gene Expression,0.2601305701361215,0.0,0.0,9431,2.437646284983799,3394,
ENSG00000095485,CWF19L1,Gene Expression,0.26010097750394257,0.0,0.0,11099,2.8433097285695865,3746,
ENSG00000160505,NLRP4,Gene Expression,0.26002234383608813,0.0,0.0,1003,0.2572438702455454,680,
ENSG00000185989,RASA3,Gene Expression,0.25995622396387147,0.0,0.0,8327,2.0778092842142555,3292,
ENSG00000132953,XPO4,Gene Expression,0.25991798186653625,0.0,0.0,12271,3.148126121002721,3843,
ENSG00000104177,MYEF2,Gene Expression,0.2599130610627503,0.0,0.0,8348,2.131776584698734,3250,
ENSG00000106415,GLCCI1,Gene Expression,0.25990796226982876,0.0,0.0,14407,3.658937874165779,3873,
ENSG00000128739,SNRPN,Gene Expression,0.25986107200099956,0.0,0.0,10451,2.6899012917581437,3650,
ENSG00000134028,ADAMDEC1,Gene Expression,0.2598149155824926,0.0,0.0,11626,2.925486046110051,3627,
ENSG00000178209,PLEC,Gene Expression,0.2597900668024676,0.0,0.0,12456,3.179324706600746,3848,
ENSG00000187118,CMC1,Gene Expression,0.2597887145059951,0.0,0.0,9455,2.4130625218010353,3500,
ENSG00000152213,ARL11,Gene Expression,0.25978375449036023,0.0,0.0,4789,1.23996852957899,2551,
ENSG00000230124,ACBD6,Gene Expression,0.25974262721432007,0.0,0.0,11771,2.9941193879370966,3748,
ENSG00000166927,MS4A7,Gene Expression,0.2597367824460214,0.0,0.0,10651,2.7638149866718233,3621,
ENSG00000240682,ISY1,Gene Expression,0.2595717884396629,0.0,0.0,10665,2.721884407597031,3668,
ENSG00000158402,CDC25C,Gene Expression,0.2595704576824305,0.0,0.0,2128,0.5439125132191789,1335,
ENSG00000186283,TOR3A,Gene Expression,0.25952808951967404,0.0,0.0,9242,2.369720308212714,3467,
ENSG00000140451,PIF1,Gene Expression,0.25950822653212796,0.0,0.0,3955,1.0213696464805715,2076,
ENSG00000105618,PRPF31,Gene Expression,0.25948708018016425,0.0,0.0,10049,2.574979991918741,3615,
ENSG00000119689,DLST,Gene Expression,0.2594542641070942,0.0,0.0,11486,2.9513338779487843,3778,
ENSG00000123146,ADGRE5,Gene Expression,0.2594491367846416,0.0,0.0,14778,3.6950560215973476,3868,
ENSG00000136371,MTHFS,Gene Expression,0.2594461514153666,0.0,0.0,7662,1.9375050974430459,3205,
ENSG00000161533,ACOX1,Gene Expression,0.25941330620596226,0.0,0.0,9061,2.3462818312949976,3417,
ENSG00000135045,C9orf40,Gene Expression,0.25941238446953424,0.0,0.0,5173,1.3297983770725255,2608,
ENSG00000022840,RNF10,Gene Expression,0.25932019026545833,0.0,0.0,16641,4.212408611190951,4000,
ENSG00000052344,PRSS8,Gene Expression,0.25924967357769513,0.0,0.0,2115,0.541461417123763,1128,
ENSG00000183684,ALYREF,Gene Expression,0.2591977613196533,0.0,0.0,5141,1.3159757738960065,2590,
ENSG00000109572,CLCN3,Gene Expression,0.2591367091964415,0.0,0.0,9866,2.539109810758585,3597,
ENSG00000189060,H1F0,Gene Expression,0.2591342779076062,0.0,0.0,5983,1.5360654982772914,2496,
ENSG00000188389,PDCD1,Gene Expression,0.2590263470168853,0.0,0.0,4618,1.1642643976272091,2359,
ENSG00000176619,LMNB2,Gene Expression,0.25902486917155126,0.0,0.0,8389,2.1373283857275043,3266,
ENSG00000104671,DCTN6,Gene Expression,0.25898669712282363,0.0,0.0,9519,2.4564210292280477,3585,
ENSG00000100599,RIN3,Gene Expression,0.2587789965914891,0.0,0.0,9779,2.4500524047941203,3433,
ENSG00000107551,RASSF4,Gene Expression,0.2587385500345841,0.0,0.0,15844,3.932253160657224,3882,
ENSG00000004142,POLDIP2,Gene Expression,0.25872847948182975,0.0,0.0,12280,3.1222863404053354,3775,
ENSG00000100100,PIK3IP1,Gene Expression,0.25857126500912125,0.0,0.0,9200,2.3082418876678648,3386,
ENSG00000144711,IQSEC1,Gene Expression,0.2585560625012683,0.0,0.0,14487,3.7091637730194047,3919,
ENSG00000100982,PCIF1,Gene Expression,0.25851763601077654,0.0,0.0,12053,3.096315044815003,3818,
ENSG00000138069,RAB1A,Gene Expression,0.25844254189595367,0.0,0.0,9521,2.4591364371222784,3557,
ENSG00000171720,HDAC3,Gene Expression,0.25833424864735105,0.0,0.0,9618,2.478942602174053,3565,
ENSG00000127084,FGD3,Gene Expression,0.25819100095341674,0.0,0.0,15866,3.9798681469314796,3952,
ENSG00000165272,AQP3,Gene Expression,0.2581491835919777,0.0,0.0,5510,1.4320919277372304,2356,
ENSG00000257103,LSM14A,Gene Expression,0.25808202723685914,0.0,0.0,8648,2.20885301595009,3478,
ENSG00000082898,XPO1,Gene Expression,0.258028621642061,0.0,0.0,9474,2.418193082259338,3509,
ENSG00000128731,HERC2,Gene Expression,0.2579323247232695,0.0,0.0,10947,2.8244931811502427,3706,
ENSG00000129197,RPAIN,Gene Expression,0.25792217571329795,0.0,0.0,11997,3.0542249634336485,3808,
ENSG00000110048,OSBP,Gene Expression,0.25781364429870074,0.0,0.0,10958,2.819139942968066,3744,
ENSG00000145495,MARCH6,Gene Expression,0.2577619658494209,0.0,0.0,15295,3.891735008037555,3995,
ENSG00000116791,CRYZ,Gene Expression,0.25772284103607834,0.0,0.0,10405,2.6812600110472546,3646,
ENSG00000176845,METRNL,Gene Expression,0.25768787015507116,0.0,0.0,5786,1.4935362303628295,2578,
ENSG00000111731,C2CD5,Gene Expression,0.257662238221105,0.0,0.0,15004,3.828440816721695,3963,
ENSG00000143442,POGZ,Gene Expression,0.2575964805708566,0.0,0.0,13895,3.5462389885748453,3912,
ENSG00000119471,HSDL2,Gene Expression,0.25758209918496844,0.0,0.0,11669,2.9817661578176704,3753,
ENSG00000137055,PLAA,Gene Expression,0.25754399961276064,0.0,0.0,13134,3.3512029274716464,3853,
ENSG00000182247,UBE2E2,Gene Expression,0.25752398538843135,0.0,0.0,8671,2.2454430230069637,3416,
ENSG00000102710,SUPT20H,Gene Expression,0.2575011346513714,0.0,0.0,12332,3.125934303922847,3870,
ENSG00000198121,LPAR1,Gene Expression,0.25748558112830433,0.0,0.0,7975,2.0177773404129633,3193,
ENSG00000137168,PPIL1,Gene Expression,0.25735118926393175,0.0,0.0,8785,2.248574748210688,3410,
ENSG00000185344,ATP6V0A2,Gene Expression,0.25732171407877125,0.0,0.0,14828,3.757513488929342,3936,
ENSG00000146067,FAM193B,Gene Expression,0.2572998621255422,0.0,0.0,14230,3.6364716162313404,3951,
ENSG00000213593,TMX2,Gene Expression,0.2572847685474108,0.0,0.0,12383,3.1713744909519086,3832,
ENSG00000103490,PYCARD,Gene Expression,0.25727758960601427,0.0,0.0,7207,1.8581226934360358,3120,
ENSG00000128513,POT1,Gene Expression,0.2572774142864509,0.0,0.0,8265,2.135382170848142,3412,
ENSG00000179593,ALOX15B,Gene Expression,0.25726556740340545,0.0,0.0,1540,0.3729159214710293,841,
ENSG00000158125,XDH,Gene Expression,0.2571331708274028,0.0,0.0,1364,0.35013621433921416,782,
ENSG00000166669,ATF7IP2,Gene Expression,0.2570361337111294,0.0,0.0,8967,2.313166370185029,3499,
ENSG00000167842,MIS12,Gene Expression,0.25702806789714133,0.0,0.0,10965,2.8064605952295945,3695,
ENSG00000059728,MXD1,Gene Expression,0.25701628638668383,0.0,0.0,4275,1.0884472618184837,1912,
ENSG00000163694,RBM47,Gene Expression,0.25699344418734826,0.0,0.0,6364,1.6320623156007699,2720,
ENSG00000183337,BCOR,Gene Expression,0.25684432326814155,0.0,0.0,8209,2.0937444425352467,3339,
ENSG00000121864,ZNF639,Gene Expression,0.2568413002230399,0.0,0.0,10969,2.7907911472849363,3678,
ENSG00000184557,SOCS3,Gene Expression,0.25683348468082795,0.0,0.0,7521,1.8351326829730297,3091,
ENSG00000104979,C19orf53,Gene Expression,0.2568041231762981,0.0,0.0,11081,2.8139226264457515,3688,
ENSG00000124702,KLHDC3,Gene Expression,0.25679331096194435,0.0,0.0,10683,2.7427280611237705,3711,
ENSG00000187446,CHP1,Gene Expression,0.25675340241630135,0.0,0.0,8559,2.201061256929606,3301,
ENSG00000147224,PRPS1,Gene Expression,0.25670289289592324,0.0,0.0,8129,2.0813437617241672,3307,
ENSG00000214530,STARD10,Gene Expression,0.2566625118093782,0.0,0.0,8460,2.171790436392656,3306,
ENSG00000122557,HERPUD2,Gene Expression,0.256635799363648,0.0,0.0,12995,3.3229219021195444,3894,
ENSG00000063660,GPC1,Gene Expression,0.25662952195066235,0.0,0.0,4025,1.0506764644365842,1990,
ENSG00000205436,EXOC3L4,Gene Expression,0.25661348971245257,0.0,0.0,3879,0.9990682566950476,2082,
ENSG00000100461,RBM23,Gene Expression,0.25660334587651196,0.0,0.0,11377,2.91920647568302,3733,
ENSG00000139514,SLC7A1,Gene Expression,0.2565834180464231,0.0,0.0,9806,2.509672081214048,3559,
ENSG00000089639,GMIP,Gene Expression,0.25651314049608187,0.0,0.0,12481,3.163589602470923,3825,
ENSG00000110934,BIN2,Gene Expression,0.2564894896067871,0.0,0.0,12345,3.1133398207085303,3795,
ENSG00000196655,TRAPPC4,Gene Expression,0.25645569821956116,0.0,0.0,10455,2.6668893832861897,3614,
ENSG00000073584,SMARCE1,Gene Expression,0.25644137886034796,0.0,0.0,12568,3.2117623336975925,3852,
ENSG00000213347,MXD3,Gene Expression,0.25642445543628617,0.0,0.0,4451,1.1388803221188868,2299,
ENSG00000136068,FLNB,Gene Expression,0.25636254959626226,0.0,0.0,10519,2.6993219278355274,3403,
ENSG00000174243,DDX23,Gene Expression,0.2562968041647026,0.0,0.0,13108,3.3306921275411034,3870,
ENSG00000117592,PRDX6,Gene Expression,0.2562831562971155,0.0,0.0,7831,1.9928323668470083,3222,
ENSG00000185477,GPRIN3,Gene Expression,0.2562704657576284,0.0,0.0,8712,2.1269183287105555,3264,
ENSG00000082293,COL19A1,Gene Expression,0.25625840229390495,0.0,0.0,5388,1.4204849222754188,2460,
ENSG00000059573,ALDH18A1,Gene Expression,0.25623168114574685,0.0,0.0,10095,2.589596016511271,3596,
ENSG00000109674,NEIL3,Gene Expression,0.25622474931848654,0.0,0.0,2322,0.5952359701363032,1420,
ENSG00000151287,TEX30,Gene Expression,0.2562158423704056,0.0,0.0,4764,1.2295771505369537,2419,
ENSG00000039068,CDH1,Gene Expression,0.2562061436514776,0.0,0.0,3939,1.0177312909811524,1977,
ENSG00000080815,PSEN1,Gene Expression,0.2561543727085157,0.0,0.0,11007,2.8266800547529463,3738,
ENSG00000213614,HEXA,Gene Expression,0.25611751672478844,0.0,0.0,13972,3.572379187915315,3921,
ENSG00000104442,ARMC1,Gene Expression,0.2560241945559822,0.0,0.0,9361,2.385841812401501,3542,
ENSG00000139131,YARS2,Gene Expression,0.2560238309690799,0.0,0.0,10721,2.7447464407629956,3721,
ENSG00000024048,UBR2,Gene Expression,0.25597905396179166,0.0,0.0,14092,3.605492295129791,3942,
ENSG00000146729,NIPSNAP2,Gene Expression,0.25588007880890495,0.0,0.0,10415,2.6493088849515933,3586,
ENSG00000146232,NFKBIE,Gene Expression,0.2558750026892152,0.0,0.0,7934,2.026216282183257,3278,
ENSG00000143756,FBXO28,Gene Expression,0.2558681189564645,0.0,0.0,12894,3.311694371677018,3866,
ENSG00000018510,AGPS,Gene Expression,0.25575428811064843,0.0,0.0,12951,3.2957029047084747,3856,
ENSG00000219545,UMAD1,Gene Expression,0.2557188414114013,0.0,0.0,14373,3.6753987291497943,3910,
ENSG00000135521,LTV1,Gene Expression,0.2556727734596288,0.0,0.0,13121,3.3419496272235185,3871,
ENSG00000169554,ZEB2,Gene Expression,0.25565991193736987,0.0,0.0,15259,3.828739115251535,3880,
ENSG00000122786,CALD1,Gene Expression,0.2556418017813162,0.0,0.0,9629,2.519071179081338,3301,
ENSG00000057663,ATG5,Gene Expression,0.2555418864256757,0.0,0.0,12184,3.113355595561453,3834,
ENSG00000169018,FEM1B,Gene Expression,0.2555398253283087,0.0,0.0,14203,3.6087496015962675,3908,
ENSG00000253719,ATXN7L3B,Gene Expression,0.2555092851226793,0.0,0.0,12232,3.1213957204190246,3841,
ENSG00000106624,AEBP1,Gene Expression,0.25545037630982825,0.0,0.0,5900,1.523598050525095,2679,
ENSG00000074356,NCBP3,Gene Expression,0.25542351711026823,0.0,0.0,12375,3.137958594209714,3812,
ENSG00000144554,FANCD2,Gene Expression,0.25537991149598144,0.0,0.0,4414,1.1522425076947922,2397,
ENSG00000152219,ARL14EP,Gene Expression,0.2553663389447149,0.0,0.0,10290,2.635954790804599,3682,
ENSG00000149503,INCENP,Gene Expression,0.25533701294584343,0.0,0.0,4795,1.236270849032167,2416,
ENSG00000119685,TTLL5,Gene Expression,0.2552579106666647,0.0,0.0,13149,3.3502982674667487,3853,
ENSG00000144645,OSBPL10,Gene Expression,0.25523755775369683,0.0,0.0,6081,1.5849781489048087,2871,
ENSG00000198952,SMG5,Gene Expression,0.25512088615505896,0.0,0.0,10807,2.7612980740411377,3693,
ENSG00000145817,YIPF5,Gene Expression,0.25507091020219647,0.0,0.0,10017,2.5748182367066152,3637,
ENSG00000172867,KRT2,Gene Expression,0.2550708773999997,0.0,0.0,2575,0.6659551227088167,1193,
ENSG00000139990,DCAF5,Gene Expression,0.25504326450985976,0.0,0.0,14089,3.610225416702725,3929,
ENSG00000164171,ITGA2,Gene Expression,0.25497711204008666,0.0,0.0,2567,0.6723868471262016,1392,
ENSG00000172534,HCFC1,Gene Expression,0.25497106455068824,0.0,0.0,9589,2.4424458709776005,3514,
ENSG00000101335,MYL9,Gene Expression,0.25493455235441403,0.0,0.0,5930,1.5550262407488875,2641,
ENSG00000163507,CIP2A,Gene Expression,0.2549333922598896,0.0,0.0,4010,1.0198973244338287,2173,
ENSG00000136381,IREB2,Gene Expression,0.25490141990062076,0.0,0.0,12573,3.2076865465447257,3855,
ENSG00000100109,TFIP11,Gene Expression,0.25489620832324894,0.0,0.0,10052,2.5830354648291842,3638,
ENSG00000074410,CA12,Gene Expression,0.2547848871476649,0.0,0.0,1261,0.32828882419793154,763,
ENSG00000041982,TNC,Gene Expression,0.2547123544059785,0.0,0.0,9063,2.368020289714082,3131,
ENSG00000182919,C11orf54,Gene Expression,0.25468107596123063,0.0,0.0,12738,3.2756626401953315,3851,
ENSG00000163508,EOMES,Gene Expression,0.25462646266950417,0.0,0.0,3736,0.9248528825903473,2062,
ENSG00000167670,CHAF1A,Gene Expression,0.254625923847431,0.0,0.0,5036,1.2941671501979528,2534,
ENSG00000167513,CDT1,Gene Expression,0.2546160412479491,0.0,0.0,3535,0.899905310167005,1904,
ENSG00000100519,PSMC6,Gene Expression,0.2545661016825881,0.0,0.0,6293,1.6428306774727421,3060,
ENSG00000139194,RBP5,Gene Expression,0.2545471460102527,0.0,0.0,6623,1.6947272463551577,2860,
ENSG00000148334,PTGES2,Gene Expression,0.25449146700885616,0.0,0.0,16312,4.101096655810766,4012,
ENSG00000086189,DIMT1,Gene Expression,0.2544706324361592,0.0,0.0,9743,2.488698089920985,3582,
ENSG00000123353,ORMDL2,Gene Expression,0.2544085011498667,0.0,0.0,10212,2.601353719667502,3615,
ENSG00000182752,PAPPA,Gene Expression,0.254377980194988,0.0,0.0,1603,0.4101549810191563,1025,
ENSG00000115008,IL1A,Gene Expression,0.2543322861410298,0.0,0.0,2000,0.5199683139366469,1077,
ENSG00000100528,CNIH1,Gene Expression,0.2542927031904666,0.0,0.0,9609,2.450894319235624,3530,
ENSG00000206560,ANKRD28,Gene Expression,0.2542734886165721,0.0,0.0,12719,3.279514601902338,3872,
ENSG00000168591,TMUB2,Gene Expression,0.2542433842552508,0.0,0.0,14195,3.618359001917695,3933,
ENSG00000213047,DENND1B,Gene Expression,0.2541590062878489,0.0,0.0,10528,2.707867508589887,3668,
ENSG00000105202,FBL,Gene Expression,0.2541479597973303,0.0,0.0,13279,3.36415313749839,3864,
ENSG00000135148,TRAFD1,Gene Expression,0.2541459304931065,0.0,0.0,12115,3.0586853707680217,3788,
ENSG00000028839,TBPL1,Gene Expression,0.2540499946316858,0.0,0.0,10013,2.5608495541946383,3568,
ENSG00000121594,CD80,Gene Expression,0.2540336926985329,0.0,0.0,10129,2.528325949958478,3455,
ENSG00000257949,TEN1,Gene Expression,0.25383402127654914,0.0,0.0,13660,3.4789080053561663,3921,
ENSG00000132432,SEC61G,Gene Expression,0.25382533012202924,0.0,0.0,10350,2.627921528943443,3631,
ENSG00000121390,PSPC1,Gene Expression,0.25382043450589187,0.0,0.0,14025,3.577378580266593,3944,
ENSG00000101868,POLA1,Gene Expression,0.25373964896707474,0.0,0.0,5909,1.5120368668461024,2773,
ENSG00000177200,CHD9,Gene Expression,0.25373779268349195,0.0,0.0,11423,2.965332674178749,3788,
ENSG00000125877,ITPA,Gene Expression,0.25370379926627246,0.0,0.0,9242,2.3558681581481777,3544,
ENSG00000162231,NXF1,Gene Expression,0.2536409913095418,0.0,0.0,14133,3.595656283223687,3939,
ENSG00000237190,CDKN2AIPNL,Gene Expression,0.2535785252737671,0.0,0.0,10065,2.5638877702549623,3564,
ENSG00000167766,ZNF83,Gene Expression,0.2535689909929771,0.0,0.0,12578,3.2364140359815017,3871,
ENSG00000167693,NXN,Gene Expression,0.25354514755935625,0.0,0.0,2439,0.6348491627470749,1263,
ENSG00000198131,ZNF544,Gene Expression,0.2535438276888101,0.0,0.0,10816,2.753221169012979,3714,
ENSG00000101152,DNAJC5,Gene Expression,0.2535333241222447,0.0,0.0,11439,2.9108399315978883,3782,
ENSG00000064313,TAF2,Gene Expression,0.25352258438043035,0.0,0.0,11783,2.995599402104654,3772,
ENSG00000069849,ATP1B3,Gene Expression,0.2534777290095324,0.0,0.0,9086,2.3374658133033646,3384,
ENSG00000103544,VPS35L,Gene Expression,0.25346824186495664,0.0,0.0,10607,2.7325160412036134,3694,
ENSG00000143995,MEIS1,Gene Expression,0.2534621697289655,0.0,0.0,4521,1.1964144232205123,2080,
ENSG00000130812,ANGPTL6,Gene Expression,0.2534459157788802,0.0,0.0,5196,1.338349392447808,2671,
ENSG00000161542,PRPSAP1,Gene Expression,0.2534323577118069,0.0,0.0,10529,2.7051253978900234,3635,
ENSG00000113583,C5orf15,Gene Expression,0.2534111125262699,0.0,0.0,9339,2.3777298337839676,3533,
ENSG00000122490,SLC66A2,Gene Expression,0.253373385077495,0.0,0.0,7146,1.840396824332483,3202,
ENSG00000146648,EGFR,Gene Expression,0.253323466849045,0.0,0.0,3317,0.8689248740047545,1693,
ENSG00000104973,MED25,Gene Expression,0.2532934062129321,0.0,0.0,11742,3.01173407422738,3778,
ENSG00000198856,OSTC,Gene Expression,0.2532688169663324,0.0,0.0,8206,2.123521148487973,3370,
ENSG00000166979,EVA1C,Gene Expression,0.2532574024859395,0.0,0.0,4061,1.0379208583134996,1925,
ENSG00000102189,EEA1,Gene Expression,0.25325374772165776,0.0,0.0,13580,3.480542268272616,3889,
ENSG00000102241,HTATSF1,Gene Expression,0.2531660351515992,0.0,0.0,9571,2.449558889925332,3566,
ENSG00000120963,ZNF706,Gene Expression,0.2531449246402128,0.0,0.0,8868,2.3060089091548375,3511,
ENSG00000174839,DENND6A,Gene Expression,0.25314252953101063,0.0,0.0,13189,3.374815241688492,3903,
ENSG00000171320,ESCO2,Gene Expression,0.2531058631303986,0.0,0.0,3347,0.8545330698153016,1838,
ENSG00000105612,DNASE2,Gene Expression,0.2531056611473789,0.0,0.0,8416,2.15146181352721,3384,
ENSG00000175582,RAB6A,Gene Expression,0.2530935887038113,0.0,0.0,12662,3.23996376409423,3851,
ENSG00000213676,ATF6B,Gene Expression,0.2530257148219925,0.0,0.0,13608,3.4727582707324687,3917,
ENSG00000169136,ATF5,Gene Expression,0.2529917979797072,0.0,0.0,8611,2.1777798982580685,3292,
ENSG00000142546,NOSIP,Gene Expression,0.2528623417753448,0.0,0.0,9358,2.3370187990621014,3447,
ENSG00000134318,ROCK2,Gene Expression,0.25281780649480734,0.0,0.0,10243,2.6243141990936714,3617,
ENSG00000115548,KDM3A,Gene Expression,0.2528104534740893,0.0,0.0,12057,3.076477802291067,3822,
ENSG00000172725,CORO1B,Gene Expression,0.25272538491713137,0.0,0.0,8600,2.2187525299548536,3418,
ENSG00000188312,CENPP,Gene Expression,0.252724864050452,0.0,0.0,5800,1.4837167998216152,2764,
ENSG00000164463,CREBRF,Gene Expression,0.2526417095956721,0.0,0.0,13896,3.531491130775323,3927,
ENSG00000243646,IL10RB,Gene Expression,0.25260739281064953,0.0,0.0,10800,2.7659040894168383,3674,
ENSG00000178951,ZBTB7A,Gene Expression,0.25260610962046137,0.0,0.0,12352,3.1467253784360802,3840,
ENSG00000104880,ARHGEF18,Gene Expression,0.25260443937512406,0.0,0.0,13338,3.399427256663479,3855,
ENSG00000243649,CFB,Gene Expression,0.252599748147747,0.0,0.0,6709,1.6987196310683514,2843,
ENSG00000137266,SLC22A23,Gene Expression,0.25254023525626146,0.0,0.0,5690,1.4540001337446171,2401,
ENSG00000115239,ASB3,Gene Expression,0.2524944746778966,0.0,0.0,12819,3.2991989428364485,3843,
ENSG00000104067,TJP1,Gene Expression,0.2524366153676273,0.0,0.0,5572,1.4441592409150799,2433,
ENSG00000085511,MAP3K4,Gene Expression,0.25237969527041165,0.0,0.0,13839,3.526992458595767,3905,
ENSG00000164331,ANKRA2,Gene Expression,0.2523370984165717,0.0,0.0,13235,3.414360486027262,3906,
ENSG00000154978,VOPP1,Gene Expression,0.25223681842381174,0.0,0.0,11196,2.8500325716010213,3720,
ENSG00000170873,MTSS1,Gene Expression,0.2521867888191871,0.0,0.0,9589,2.476125761471485,3495,
ENSG00000124357,NAGK,Gene Expression,0.25213356353475314,0.0,0.0,12018,3.0911523957432663,3771,
ENSG00000204580,DDR1,Gene Expression,0.2521041535968902,0.0,0.0,3564,0.933285283635444,1977,
